Order_ID,Customer_ID,Product_ID,Quantity,Discount,Order_Value,Profit,Order_Date
O428276,C00246,P0039,3,0,1206.7244688453866,270.2645759607165,2023-08-15
O315800,C01305,P0158,2,15,681.5083232381843,167.1084491291767,2023-12-30
O944206,C01115,P0096,3,15,1092.5466517744242,184.88133144707137,2024-07-30
O102274,C01592,P0204,3,5,800.2180384119226,120.60683964492827,2023-11-30
O691354,C00556,P0001,3,5,697.3598456509454,51.724991822654495,2024-01-02
O211215,C01779,P0485,2,20,1405.099164357613,92.28905253552762,2023-03-11
O726091,C01211,P0158,2,10,240.80804586929258,41.93253043596678,2023-03-24
O533737,C00879,P0014,3,15,952.2647280429965,198.7209054655752,2023-05-15
O825099,C01795,P0119,3,20,1413.812056569814,308.62159323840086,2024-07-08
O808210,C00350,P0044,4,20,181.53949471118509,47.35290234227508,2023-09-03
O540632,C00876,P0137,4,10,773.2164248850726,73.87831399455821,2024-05-20
O931408,C00209,P0349,1,20,716.9885346530664,124.89907903619546,2023-01-14
O653650,C01982,P0402,2,15,1411.9333137692633,359.6847304964378,2024-04-17
O539581,C01054,P0356,3,10,751.2889033657084,118.91584167414827,2024-04-03
O327627,C00407,P0048,2,20,1345.7282783914115,326.87289403388775,2023-06-20
O150604,C00406,P0380,5,5,1084.8245820391649,186.73099697450075,2023-02-26
O442100,C00783,P0201,2,5,1180.3036478946044,195.51451893334658,2023-02-14
O988353,C00373,P0071,4,15,1093.2160245821324,96.61840114227599,2023-09-03
O116342,C01397,P0412,2,0,124.48832122715005,34.830500031953875,2024-05-23
O928333,C00943,P0376,5,15,1336.889365720225,166.62375503898818,2023-06-15
O670104,C00906,P0266,3,0,1060.7533175290714,129.7143552914314,2023-07-18
O921874,C01277,P0202,3,10,589.1202654744695,104.63650515298215,2024-07-23
O383031,C01528,P0182,2,5,789.9223183071038,189.55740798295878,2023-03-31
O982629,C00961,P0141,4,0,669.8225691031852,122.33831245724143,2024-08-01
O561463,C01295,P0226,2,20,1034.1824332032159,119.07261498109501,2024-03-26
O400437,C01738,P0108,1,0,1414.4999966925016,133.94794539265487,2023-11-16
O457273,C00273,P0139,3,20,1152.168448327566,307.65444716318484,2024-01-03
O384922,C00794,P0360,2,20,306.9713307399212,51.78150808582125,2024-05-31
O297126,C00484,P0065,3,15,1447.0152066898568,408.03729527611813,2024-02-29
O912041,C00766,P0168,1,10,202.95226655978735,33.56528354178465,2023-11-24
O180416,C00949,P0035,4,0,1477.329839421473,331.41265597477485,2023-01-17
O967226,C01612,P0432,4,15,417.31367373539393,30.550937460924427,2023-10-06
O328426,C01842,P0065,4,5,1304.934780518896,146.20648596851473,2023-07-27
O718530,C00114,P0032,5,0,530.4190341889533,117.26999980946152,2024-05-18
O879073,C00963,P0351,1,0,1067.3403321263875,283.7885603348922,2023-11-16
O423801,C01292,P0376,5,15,556.0028145550071,120.24846870636414,2023-10-29
O683610,C00827,P0418,3,20,246.93750480721192,37.82717970318644,2023-10-31
O494061,C00147,P0212,4,5,105.68776276780231,14.23371774217569,2023-05-22
O935687,C01239,P0466,5,15,1024.8714483702365,77.87582439950212,2023-08-17
O238151,C00627,P0342,1,10,568.6094363413588,97.85953593831965,2024-02-09
O222693,C00641,P0287,5,0,404.1094771800305,102.36096373927671,2023-04-26
O501878,C01704,P0004,2,15,138.09145201594262,35.447186763355646,2024-04-18
O360783,C01415,P0185,3,20,1307.5611538937515,352.35995678668775,2023-06-24
O243168,C01762,P0415,1,15,630.0692229559392,160.91261944532513,2023-06-30
O605243,C01217,P0303,4,0,1475.6059033479003,431.92053631264724,2024-04-10
O271518,C00495,P0333,3,5,1026.8614794744353,183.3680390238134,2024-02-02
O704093,C01614,P0391,5,5,640.1385653174382,125.72830333456801,2023-12-24
O276602,C01099,P0415,3,0,789.162131822924,97.18868149525912,2024-05-08
O976465,C01852,P0259,2,5,1408.9004452276922,84.46706436059615,2023-08-09
O614654,C00746,P0315,3,10,936.167819357011,58.95915535693526,2023-08-29
O751959,C01376,P0343,1,10,939.3102802985901,66.48871258343586,2024-03-20
O790805,C01314,P0317,5,15,656.0970888674977,59.73747641332869,2023-05-28
O723733,C01117,P0031,5,5,182.2109736480242,29.800735148929363,2023-11-09
O104536,C00616,P0154,1,0,774.5167245937846,78.54120969969925,2024-06-20
O619025,C01802,P0292,2,5,855.7347881005475,117.9586127271941,2023-11-10
O576754,C00594,P0023,2,0,1385.7616715854515,208.3214517770991,2023-07-30
O814321,C00096,P0046,1,0,796.0652122824018,78.38016873844103,2023-01-06
O674518,C00851,P0464,4,10,451.5238550946016,72.95818275081568,2023-07-04
O935671,C01779,P0356,1,0,414.13074935972685,68.40935844685438,2024-01-15
O790212,C00739,P0342,4,10,283.32035623448564,81.88727994054148,2024-02-24
O984165,C00308,P0069,2,20,540.1641127622036,46.88418380241933,2024-06-05
O268876,C00440,P0147,2,5,1086.776520582557,225.337948006782,2023-05-04
O881722,C01804,P0248,2,5,615.3585393368134,57.90722778926681,2024-07-23
O135295,C01372,P0370,5,10,459.4224084029467,128.41072023393667,2023-06-25
O517063,C01650,P0094,2,10,1315.7144306220498,330.99071743320974,2024-03-19
O809815,C00287,P0212,1,15,1390.7126763640872,69.71939352852621,2024-04-29
O576022,C01994,P0162,4,10,1393.8408683414596,378.3035054130813,2024-05-01
O167309,C01948,P0170,3,20,643.7608777312722,84.09497693789298,2024-07-21
O950011,C01698,P0157,5,20,1347.3556657615218,73.03329718674297,2023-11-30
O119167,C00983,P0249,5,0,1110.6030641710972,287.6022316257886,2023-04-17
O984143,C00698,P0287,2,0,1253.776167371168,202.74564325989886,2024-06-19
O997335,C01749,P0189,3,20,198.73326931429835,35.27642550748689,2024-04-26
O228223,C01782,P0078,5,-5,688.860313250657,69.27056295809173,2023-05-26
O141034,C01875,P0002,2,10,1257.1879157225324,270.51399265657943,2024-07-30
O768713,C00134,P0315,1,10,1293.0893452153591,121.80607618496828,2023-04-30
O902689,C01359,P0407,3,0,655.135561757127,194.26133913378467,2024-01-22
O726299,C00133,P0222,3,15,440.4172708443608,85.01824577940798,2023-05-30
O609036,C01453,P0495,3,0,1201.2313443109974,256.0732278542855,2024-05-02
O475815,C00475,P0254,1,20,318.5399326307055,68.16997147637598,2023-06-16
O312294,C00884,P0214,1,20,733.249283709343,46.14378498965576,2024-02-15
O539486,C00667,P0021,5,10,1477.8019740725722,295.5479880855263,2023-10-11
O702855,C01829,P0169,1,20,1310.831967244345,258.0284088375396,2024-03-17
O135560,C00445,P0417,3,15,921.002399520974,100.7394631497787,2023-06-27
O392895,C00298,P0161,1,15,1056.513206039898,196.99125170813758,2024-06-26
O163639,C00755,P0388,1,15,792.3238612071186,78.3342098976811,2024-07-30
O877942,C01425,P0100,5,5,250.17140624351435,52.009634016701916,2023-11-11
O401145,C01419,P0439,4,10,705.4028998643461,154.8427045287565,2023-04-10
O420378,C00812,P0486,5,15,194.0022328385365,14.672874581903534,2023-07-10
O945945,C01435,P0268,4,0,359.47533713017134,49.92090641892956,2024-02-20
O438520,C01548,P0089,2,15,927.9872450976694,162.6994131864265,2024-02-27
O510559,C00205,P0157,3,10,980.3757861748035,267.52620905025685,2023-02-12
O917455,C00296,P0290,1,-5,138.57898081214154,33.581244125149574,2024-01-11
O940791,C01945,P0452,4,0,1094.5251875710644,267.25946459270307,2023-01-24
O181127,C01068,P0386,1,15,1170.483139557689,248.19971463146226,2024-05-30
O736115,C01918,P0287,3,0,565.8031608162228,58.30230231939923,2024-03-30
O830219,C00487,P0370,1,20,960.7786235045033,177.75118020569192,2024-07-10
O208157,C01671,P0313,3,5,496.8018073937297,49.231519124485175,2023-01-17
O833465,C01868,P0404,1,5,566.0101234358774,166.79473612890294,2024-02-17
O412111,C00998,P0351,5,5,1420.0486169430123,195.80799295098905,2024-01-24
O396243,C01281,P0045,3,15,984.4560985680426,254.2748041517987,2023-08-10
O894516,C00551,P0496,4,10,307.4457651282221,82.19993891603947,2024-06-17
O670819,C00003,P0201,5,10,734.8250483244387,158.70925699488058,2024-06-24
O211974,C00879,P0109,2,10,570.9162886722661,157.36753975609756,2024-07-19
O451473,C01401,P0195,2,15,601.3185010533489,64.27430665573713,2024-08-02
O687965,C01664,P0350,3,10,1039.15289691942,66.55713365915305,2023-03-08
O113010,C00854,P0175,4,20,864.8652962552203,95.2385920607916,2023-08-21
O201062,C00534,P0229,1,20,198.6763512188092,45.35741007230795,2023-09-05
O554655,C01920,P0076,5,0,197.49409734722326,13.362987466082712,2024-04-19
O987599,C01551,P0355,2,0,602.9089225223508,64.22818462812242,2024-03-04
O170415,C01312,P0281,5,20,875.3794504984561,68.00943113679419,2023-08-29
O414147,C00630,P0473,2,5,863.8927439457534,244.22728209898673,2023-07-22
O606510,C00255,P0096,4,10,835.6859297383102,130.36963771235844,2023-02-25
O290463,C00334,P0099,2,0,696.2304478083119,202.2861615235156,2023-01-04
O307282,C00984,P0001,2,0,443.1284051150187,94.63554669959422,2023-02-17
O937137,C00601,P0332,4,15,971.6456743417865,183.77701498967718,2024-04-18
O903780,C00027,P0476,5,10,266.4894730376093,53.74075945686437,2023-09-10
O585472,C00871,P0435,5,20,513.1953649056414,108.807526771266,2024-05-28
O922557,C00497,P0459,4,20,1074.4220420391844,123.77305266686076,2024-01-15
O953579,C01930,P0500,3,0,654.9808194224983,177.85646152427216,2023-10-07
O383039,C01311,P0106,4,10,804.2220581864094,241.04650286209255,2024-01-06
O532355,C01305,P0435,5,20,1298.7380504682712,,2023-09-12
O236587,C00178,P0140,2,15,693.3635259751683,171.39572374881413,2023-02-22
O456898,C01393,P0155,3,20,1336.5759484308594,162.7563322011528,2023-02-12
O995631,C00867,P0069,5,0,1298.8591929715653,120.8870131455107,2023-05-27
O464631,C01326,P0316,3,15,1373.7922252143,273.56541904595184,2023-10-22
O949671,C00688,P0080,1,20,994.2703989357715,220.14400669985474,2023-02-23
O485188,C00436,P0018,5,5,197.3940283953587,28.3285778647967,2023-04-24
O505860,C00423,P0317,4,20,875.2811484139254,71.60108654937571,2024-06-30
O244218,C00042,P0213,5,10,1437.0420471694101,100.62936201991835,2023-10-21
O974554,C01490,P0106,1,15,323.33450558073616,89.02691191911568,2024-03-10
O742920,C01756,P0350,4,0,1126.8218600303046,277.44798789014885,2024-08-19
O286586,C00992,P0389,5,10,1126.4233459818588,76.59987914208484,2023-10-17
O583891,C00502,P0390,3,0,415.16663091969866,44.670841175323396,2023-05-06
O114036,C01487,P0337,5,15,973.5243934187824,164.07384779197582,2024-02-18
O212955,C00146,P0376,4,20,1426.7226138025446,150.18139085956074,2023-09-25
O617041,C01787,P0358,1,5,1271.655898023622,119.1118580892771,2023-12-22
O155450,C00692,P0080,3,20,256.48356584656995,74.4702473292124,2023-05-19
O317488,C00230,P0322,3,5,416.8263764520207,64.58305030556991,2023-01-13
O615989,C01683,P0437,5,5,914.1244027063274,55.19159540666606,2024-01-17
O431861,C00361,P0484,2,15,1171.071535151022,97.40382045358479,2023-06-17
O533434,C00905,P0460,5,15,684.1246024122298,201.77999455892962,2024-06-08
O597613,C00572,P0335,4,0,879.7397879906405,218.1935633004568,2023-10-15
O922326,C01267,P0153,1,5,247.34753019333274,32.59607893843091,2023-02-05
O647539,C01889,P0340,3,10,227.1876523074075,35.60001839672985,2023-06-09
O283081,C01849,P0329,3,5,820.1742288987732,124.21942370367468,2023-10-09
O541393,C00130,P0362,4,10,1260.1912200905392,255.84465622992167,2023-08-01
O887865,C01372,P0321,5,5,161.11978824435226,14.482891526821572,2023-11-16
O530947,C00253,P0472,4,0,1492.849595722924,319.0743595492603,2024-03-02
O713932,C01868,P0475,4,15,259.8691285972194,18.016879066460923,2024-02-14
O474419,C00985,P0190,5,0,233.3955176182466,46.536672396335135,2023-01-30
O125531,C00522,P0109,5,20,313.29907524802843,72.04037942746294,2024-02-18
O462019,C01962,P0184,1,5,1113.3042799586415,235.14704984389772,2024-02-10
O462448,C01615,P0457,1,20,982.1160259612932,64.98261536967937,2023-05-24
O464673,C01475,P0041,3,0,691.692360064622,103.91229033395568,2024-02-27
O838632,C00932,P0010,5,15,477.13682892792866,83.23428674328842,2024-02-16
O639224,C01946,P0121,1,0,122.0377629478711,,2024-05-14
O667945,C00145,P0401,1,10,1340.4127583757056,123.48982941604292,2023-07-27
O717052,C00749,P0274,3,10,1266.5446295469533,131.09694995422228,2024-03-14
O660735,C01762,P0387,1,15,1120.191619766806,106.05160721416878,2023-04-29
O920056,C00498,P0120,1,20,953.9046938968486,199.39413940118615,2023-08-07
O919165,C00183,P0004,2,10,1104.3257246465973,93.88003243984397,2023-08-17
O450567,C01409,P0441,2,20,722.479167099812,195.16930953818905,2023-07-27
O212218,C00775,P0384,1,20,746.905107850133,167.4009699810792,2023-10-18
O694378,C01058,P0231,2,20,730.2076273980849,157.3747996040878,2024-07-03
O370655,C01053,P0374,3,5,740.2021618223588,40.611975634297586,2023-03-25
O986352,C01966,P0071,3,20,539.8821803463484,30.136957062293348,2023-08-21
O511825,C00074,P0288,1,5,113.49966007247532,7.8796126689495125,2023-04-28
O238781,C01801,P0108,1,5,157.04646867069016,8.650372727535025,2023-02-08
O891868,C01784,P0303,2,15,1003.0671264326429,205.29045074831106,2024-01-19
O152066,C01647,P0284,2,10,904.8803544783592,205.11971360405352,2023-09-14
O254961,C00388,P0453,5,15,929.5418875370106,137.8512812544761,2023-04-26
O764364,C01081,P0377,4,5,1224.177232532873,80.63544237467049,2023-07-31
O188343,C01350,P0102,5,0,697.3295811473658,182.2111324112031,2023-09-30
O263385,C01481,P0404,2,10,304.97148099810096,74.55150493649649,2023-03-24
O498444,C01144,P0452,4,10,736.4768186983372,94.8184123653362,2023-08-05
O875807,C00286,P0338,1,10,971.3178862834671,286.3631008659924,2023-06-23
O421467,C00274,P0318,4,0,351.59276959034435,71.24038386597489,2024-02-10
O889873,C00920,P0215,3,0,1301.7622848891544,328.55979268448846,2023-09-09
O686025,C01172,P0228,3,20,1122.6703422906048,286.33908020243655,2024-04-07
O407457,C00472,P0461,4,0,1021.1436815267245,225.29570718312044,2024-02-23
O655584,C01451,P0452,2,15,755.089051504536,57.434416843073365,2023-06-28
O660826,C00205,P0401,3,15,676.3914325610332,64.04274775124512,2023-11-06
O461291,C00684,P0210,3,20,841.7440645189197,187.5560617713647,2024-06-21
O449511,C01112,P0107,5,15,1037.1284510775731,106.69252664026125,2024-06-20
O735847,C00027,P0355,4,15,1185.8505718986341,228.82253579775016,2024-01-09
O669196,C00611,P0423,3,15,1140.9161665171791,76.26427944244422,2024-03-28
O669967,C01277,P0417,5,5,1177.230553977354,268.04857099532796,2024-03-23
O218835,C01229,P0143,2,15,503.3208398282995,75.2852211448524,2024-08-20
O977900,C01620,P0305,3,5,306.8249348163562,61.770493334450016,2024-08-06
O455473,C00778,P0050,1,0,708.3862890131984,41.16302357433988,2023-03-17
O168208,C00283,P0006,1,5,1369.5522272740898,398.5432921157208,2023-11-30
O698499,C00810,P0316,3,20,729.7933177469974,160.42781668926258,2023-07-01
O397381,C00659,P0453,1,0,1358.773293379494,177.74382100581133,2024-04-13
O877364,C01007,P0399,5,15,1188.5184859427845,187.9331104277173,2024-01-27
O507530,C00248,P0105,4,5,1249.0000901280307,298.3695574552453,2023-01-04
O552147,C00367,P0007,1,10,1010.1448864446558,65.45772174179059,2023-02-24
O917780,C01805,P0284,3,0,1071.515364076361,141.96173755109703,2024-01-22
O131912,C01181,P0424,3,15,1081.7088028342673,73.23285257790671,2023-04-01
O565451,C01774,P0114,3,0,705.5542560419497,145.2035670076197,2024-08-22
O251698,C01626,P0448,1,10,1338.1194826247338,235.86761537262026,2024-04-15
O321592,C00384,P0388,1,5,176.26729465322632,33.52868896729393,2024-02-09
O751508,C01773,P0089,3,15,827.8883879360043,227.68147617646414,2023-05-23
O468557,C01651,P0287,2,15,562.9206799544844,31.414771515091964,2023-11-29
O808604,C00247,P0018,1,20,1484.3202724929304,140.296652173229,2024-01-03
O961389,C00357,P0331,5,5,839.7433965851874,91.76172173207756,2024-03-09
O597863,C00551,P0200,3,15,1437.4046633894661,361.70254796727045,2023-02-23
O689987,C00655,P0386,4,0,1453.0701021496955,107.80258768639123,2023-08-28
O148982,C00506,P0257,5,0,518.9443813172841,115.76678935477273,2024-06-29
O487058,C00849,P0466,4,5,1455.7203937483598,421.658496387822,2023-03-20
O786388,C00419,P0235,4,20,1261.1286773563957,98.19635701767935,2024-08-20
O918742,C01419,P0323,5,20,1129.5282166041031,305.98693099590747,2023-02-16
O195326,C01881,P0439,1,10,680.8726505561966,175.82238356894695,2023-08-31
O259373,C00855,P0392,5,15,986.370461866119,148.1792858441307,2023-09-29
O840824,C00467,P0404,2,10,538.9573796009286,61.962432555422566,2023-10-15
O498788,C00341,P0158,4,5,439.52780272255495,48.6918776424531,2023-01-27
O431514,C00533,P0401,4,15,914.8290987991172,100.86928462757321,2024-07-07
O158488,C00211,P0190,2,20,1417.324960239545,160.62864355076863,2024-08-13
O691308,C01759,P0209,4,20,1041.3707467363952,92.83386791487744,2023-07-03
O131957,C00093,P0408,4,15,341.7562908321381,49.34447226150229,2023-09-02
O922910,C01796,P0309,1,0,1272.2542481499809,206.34542912386155,2023-11-15
O436433,C01117,P0248,2,15,727.6991018026163,147.81262335023706,2024-04-20
O931430,C00612,P0484,2,0,1426.4992727016354,275.0159240942114,2023-06-04
O288957,C00160,P0211,5,20,134.4392520897376,35.10954843940737,2023-06-08
O461316,C01979,P0454,3,5,451.42657680115906,30.01840646748125,2023-11-28
O731388,C00189,P0071,4,20,755.4549064758708,112.52870207988872,2023-03-13
O928337,C01306,P0424,3,10,1013.2710114033642,258.9633167906523,2023-12-04
O885138,C01655,P0306,4,15,156.00365588291132,30.61791968631014,2023-04-14
O764755,C01313,P0448,5,0,492.6660732012262,,2023-09-21
O780385,C00549,P0099,5,20,1345.5891134376225,254.82904901664435,2023-12-19
O786659,C01008,P0137,2,10,1344.8918807917564,124.09132481530118,2023-11-06
O834804,C01584,P0438,1,15,1147.0071433480493,206.12152076231482,2023-08-25
O885804,C01083,P0237,2,0,1149.8198735342353,121.20964420472296,2023-12-13
O778520,C00036,P0213,5,10,997.9869211468119,284.4256210881097,2024-07-26
O899931,C01776,P0003,4,15,170.8436157616993,28.360827473468056,2024-05-22
O802928,C01702,P0164,2,5,631.5568581388892,123.54155067144882,2024-05-03
O998354,C01299,P0096,2,0,1490.679776221567,181.57870539725283,2023-08-31
O718181,C00030,P0481,5,10,525.5795261533742,148.13133918842007,2024-05-24
O599460,C00514,P0367,4,15,758.6916539081323,101.12874972353362,2023-08-11
O563941,C01828,P0392,5,0,491.5930586414191,118.32753148556453,2023-06-17
O573857,C01300,P0465,1,20,1230.3078108672946,176.11125931458304,2023-06-10
O523387,C01483,P0228,4,10,1455.1045597329473,228.12305814619077,2023-06-05
O776579,C00868,P0172,2,15,1277.5222717632332,268.24685677959144,2023-01-25
O739758,C00202,P0359,2,20,266.06837366754473,56.69309544683973,2024-01-04
O250906,C00111,P0123,3,5,1121.240923707122,68.52997378960573,2024-01-18
O226425,C00509,P0052,5,20,1208.8897075648429,,2024-02-09
O225433,C01248,P0069,3,15,493.60333866867865,72.29867602197307,2023-09-11
O401054,C00659,P0003,4,0,1184.7869496612786,310.08726297745847,2023-06-06
O764435,C00697,P0329,2,10,388.6228027600947,67.88706226576494,2023-02-18
O216915,C01915,P0150,1,15,785.6691368040384,97.20481775976809,2024-06-02
O569622,C01461,P0031,4,20,823.5400973255358,151.88229945676736,2023-10-08
O329982,C00344,P0382,5,15,1077.0608069894577,197.311618744291,2024-05-05
O966496,C00081,P0366,5,0,1492.1276596048997,121.02494481995335,2023-01-21
O508770,C00851,P0028,2,10,1398.394029275812,347.5922063744805,2024-03-05
O225162,C00424,P0093,1,5,615.5653029155901,36.92983016265957,2024-02-04
O122370,C00356,P0452,3,10,864.096464903171,140.384316497699,2024-04-23
O714015,C01077,P0100,3,15,1122.5977335439557,252.01971483081346,2023-07-26
O633604,C01239,P0300,3,15,308.54299830774846,42.73784348819752,2023-02-26
O175931,C01621,P0024,3,15,1159.9142200350727,286.2136923709353,2024-05-08
O718017,C01273,P0374,5,0,231.5171838720991,21.103183222127534,2024-04-30
O509998,C01557,P0052,4,5,434.7746315387206,92.39187028563376,2024-04-04
O839846,C01193,P0138,1,15,110.45895788143815,17.96184811646841,2024-03-24
O676696,C00178,P0471,1,20,1098.5349269763678,294.8980039916157,2024-07-20
O212933,C00772,P0499,5,20,348.5925503525112,21.744243361660004,2023-02-04
O389148,C00772,P0227,4,15,409.2819611894751,49.53111712875782,2023-12-02
O170592,C01646,P0045,4,20,1338.1166943581748,362.796149393787,2023-02-12
O338849,C00688,P0442,3,20,714.4118986597973,152.99373188531916,2024-02-02
O349806,C01149,P0497,5,0,1349.9055580580552,309.43812874720334,2023-11-06
O533864,C00979,P0352,4,15,887.4879363645481,69.0945368324985,2023-05-21
O656201,C01249,P0234,2,20,1187.0707317018787,232.4618967386954,2023-09-06
O978037,C01473,P0048,4,15,1035.5352899926593,229.54139796787987,2023-05-25
O211353,C01475,P0033,1,15,861.3828150421776,56.53866420556661,2024-04-10
O422688,C00683,P0325,3,20,1260.9271353678344,373.5560858154011,2023-07-14
O191385,C01647,P0447,4,0,611.5658276500787,153.92280165473395,2023-01-26
O148354,C01421,P0209,5,20,888.3004932731785,199.87746475312852,2023-09-22
O314367,C00184,P0324,3,0,1118.9121186762372,151.86085627843076,2023-01-21
O848877,C00798,P0057,2,20,1002.718279034191,91.68389467244636,2024-08-08
O120784,C01772,P0165,1,15,1244.6189207401708,106.66158937319739,2023-12-28
O551000,C01907,P0445,3,0,138.9339663002612,38.63903214396752,2024-01-19
O533309,C00745,P0115,1,20,137.3265231392596,30.12413678834176,2024-01-07
O675796,C01383,P0281,4,15,896.531526871228,200.83933925907965,2023-05-27
O361889,C01796,P0335,1,5,800.3460885857594,158.0866041227866,2023-04-25
O681839,C00161,P0290,3,5,716.3728800764922,152.1113119145045,2023-06-20
O536841,C00610,P0445,1,10,846.7886872646768,81.41548633349566,2023-05-06
O757919,C00130,P0196,4,15,1203.3137195467498,232.80764457791088,2024-06-10
O856646,C00934,P0182,2,5,1383.379414944605,253.93321613613213,2023-01-24
O789445,C00134,P0404,2,15,1295.8899171496093,295.3700358028684,2023-02-15
O723089,C01462,P0105,2,10,775.0982145205638,,2024-07-07
O938156,C00822,P0396,3,10,1152.2322010312641,109.82727711282067,2024-01-08
O846971,C00127,P0169,5,10,1445.045339125147,147.31627554134016,2023-04-09
O789634,C01428,P0235,2,20,386.85762958983474,97.18805578554664,2023-08-24
O760113,C00068,P0445,4,20,1277.0444948647328,243.30985962753013,2023-02-22
O209525,C01353,P0267,4,10,739.7665734450554,58.28466873705743,2023-10-16
O659641,C00278,P0451,2,20,1436.531755043794,308.16795256635885,2023-05-25
O628936,C00076,P0295,1,20,1398.935409861021,314.4051338026489,2023-06-26
O949222,C01999,P0031,4,0,1346.89067269043,323.0009876177786,2024-02-27
O620302,C01918,P0094,5,0,1283.036520428979,274.95121721988335,2023-11-14
O409455,C01368,P0366,3,10,450.30015309989824,121.94483426926911,2024-03-18
O370944,C01093,P0201,5,5,793.3142257724694,190.6973726301584,2024-04-05
O568401,C01365,P0458,3,0,1066.3314549070412,109.2419889335889,2024-05-28
O694510,C00556,P0194,4,5,291.0296555936104,57.99591721438019,2024-05-12
O347414,C01953,P0045,1,20,683.3852399132254,87.77558659862872,2024-01-03
O231808,C00146,P0411,3,15,103.49308084768676,21.951103254728892,2023-08-22
O238420,C01938,P0012,1,5,1333.1104239395825,170.11735519478907,2023-12-01
O681658,C01946,P0153,4,0,1472.6634900649096,128.93640445327165,2023-01-28
O816536,C00584,P0308,2,20,1192.8427548112284,281.14830699021627,2024-06-30
O770333,C01041,P0110,3,5,963.0559816795928,67.46021499504256,2023-11-16
O426944,C00609,P0273,2,15,432.32275406055476,116.56248866805686,2023-09-20
O931472,C00986,P0368,1,10,297.75294324752963,57.72653364038327,2023-03-06
O116810,C01528,P0131,1,10,192.40102009909657,27.941623289949977,2023-03-28
O677007,C01873,P0014,1,20,1037.195902726602,78.65435106513132,2023-10-19
O685945,C01445,P0271,2,20,928.4561939098035,142.13618911024915,2023-01-26
O807980,C01049,P0199,3,10,875.0485786841364,52.58419479809499,2023-03-30
O385991,C01199,P0342,5,10,1371.6538001178576,390.3642986109653,2023-01-23
O389305,C00230,P0194,2,10,1090.615518298268,233.66235555297135,2024-07-28
O940976,C00243,P0368,2,10,863.3634696021601,189.4406497881307,2023-07-26
O723723,C01908,P0256,5,5,157.92261584860648,10.541417248528834,2023-02-07
O374823,C00592,P0148,4,5,1317.5528767682963,302.0110152361155,2023-05-15
O150411,C01059,P0012,1,0,1269.1662156769528,131.59555684180935,2023-10-08
O703471,C00249,P0378,3,20,1069.6992532506456,211.50548457156896,2023-02-14
O539730,C01706,P0423,4,20,333.6244885221267,89.61289941926584,2023-10-12
O903753,C01871,P0096,4,10,535.0559456016774,103.71782080391395,2024-05-24
O689063,C00826,P0280,5,20,269.58636751871495,20.578329268107034,2023-03-11
O170316,C00393,P0112,1,0,773.2667931637204,92.43122630538906,2024-03-07
O809542,C00274,P0105,4,15,1300.3289670183638,155.9163277734227,2023-10-31
O203284,C00856,P0291,1,10,1305.698185144544,373.08545576972057,2023-06-03
O869310,C00254,P0180,4,20,1264.385147024945,195.54451051800103,2023-04-18
O406483,C00140,P0361,3,10,1280.8962843876473,303.76368023614503,2023-08-11
O463885,C01957,P0189,2,20,907.954333852008,60.137800541783534,2023-04-17
O223662,C01366,P0343,4,10,877.9252959618217,187.9162723235076,2024-05-17
O188629,C01339,P0128,3,20,1324.5042605573237,122.30514653123403,2023-07-03
O884857,C01700,P0180,4,0,460.15299151876485,42.43786237975658,2024-02-07
O943748,C01486,P0300,4,15,442.6486336035322,48.18793515389504,2023-03-03
O682884,C00239,P0258,5,15,1051.9288428296504,77.55915606962039,2023-12-29
O912172,C00572,P0465,4,10,1227.3002587234728,324.7305409252824,2023-08-01
O410869,C00901,P0375,5,20,1282.1749434890064,231.10061852450858,2023-07-24
O782378,C01778,P0298,1,20,858.3155288596514,193.3477823956967,2023-05-20
O187283,C01327,P0238,3,10,710.0679090080916,168.9640936031827,2024-05-14
O751334,C01143,P0119,3,20,1380.3063760330501,298.3490915063798,2024-08-20
O215465,C01239,P0389,5,15,1377.690900172194,205.8875902072012,2024-02-21
O599876,C00850,P0196,3,5,1343.1212653313894,305.5370464271367,2024-01-08
O426895,C01366,P0416,3,0,210.4281783169468,43.284821298171785,2023-05-12
O466966,C01094,P0255,1,5,1410.1372709094392,399.834222074385,2023-08-18
O746285,C01647,P0083,3,5,910.8673263878532,85.62686823862215,2023-08-01
O978774,C00355,P0239,2,20,1018.9900592817093,255.95073340219557,2023-01-28
O174541,C01201,P0379,3,10,430.72960777917245,103.55187163187745,2023-08-02
O958138,C01059,P0303,4,20,1286.0679402192857,84.65435638270061,2023-10-03
O904471,C00967,P0292,3,15,1073.580736036265,280.6655841929245,2023-06-30
O655775,C00361,P0424,2,15,583.5645264139921,62.87360783231766,2023-08-14
O530242,C01856,P0421,5,20,1351.516561829328,390.4907985793063,2023-12-07
O929594,C00760,P0193,1,10,135.53612448698058,38.250560872077195,2023-01-30
O516478,C01246,P0016,5,5,1235.4419441842097,285.3687111824057,2024-03-08
O483934,C01637,P0046,1,10,880.2426687963203,77.11487150149523,2024-02-17
O944703,C01989,P0034,3,20,700.802864664847,143.12044144201082,2023-09-25
O779445,C00969,P0312,4,5,1112.7100075411445,325.3875369892125,2023-03-09
O517587,C00120,P0452,5,10,440.9914181693113,29.90604957839416,2023-09-02
O578787,C01690,P0329,1,10,876.2946878292706,43.89960637346271,2023-12-26
